PWSID,PWSName,Size,FacilityID,FacilityName,FacilityWaterType,SamplePointID,SamplePointName,SamplePointType,AssociatedFacilityID,AssociatedSamplePointID,CollectionDate,SampleID,Contaminant,MRL,Units,MethodID,AnalyticalResultsSign,AnalyticalResultValue,SampleEventCode,MonitoringRequirement,Region,State,UCMR1SampleType
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,3/26/2024,K2403262-001,PFDoA,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,3/26/2024,K2403262-001,PFHxA,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,3/26/2024,K2403262-001,PFUnA,0.002,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,3/26/2024,K2403262-001,11Cl-PF3OUdS,0.005,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,3/26/2024,K2403262-001,PFHxS,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,6/27/2024,K2406700-001,4:2 FTS,0.003,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,6/27/2024,K2406700-001,6:2 FTS,0.005,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,6/27/2024,K2406700-001,PFBA,0.005,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,6/27/2024,K2406700-001,HFPO-DA,0.005,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,6/27/2024,K2406700-001,ADONA,0.003,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,6/27/2024,K2406700-001,9Cl-PF3ONS,0.002,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,6/27/2024,K2406700-001,PFTA,0.008,µg/L,EPA 537.1,<,,SE3,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,6/27/2024,K2406700-001,PFTrDA,0.007,µg/L,EPA 537.1,<,,SE3,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,6/27/2024,K2406700-001,lithium,9,µg/L,EPA 200.7,<,,SE3,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,6/27/2024,K2406700-001,NMeFOSAA,0.006,µg/L,EPA 537.1,<,,SE3,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,6/27/2024,K2406700-001,8:2 FTS,0.005,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,6/27/2024,K2406700-001,PFHxS,0.003,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,6/27/2024,K2406700-001,NEtFOSAA,0.005,µg/L,EPA 537.1,<,,SE3,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,6/27/2024,K2406700-001,NFDHA,0.02,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,6/27/2024,K2406700-001,PFEESA,0.003,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,6/27/2024,K2406700-001,PFMBA,0.003,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,6/27/2024,K2406700-001,PFPeA,0.003,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,6/27/2024,K2406700-001,PFBS,0.003,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,6/27/2024,K2406700-001,PFPeS,0.004,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,6/27/2024,K2406700-001,PFMPA,0.004,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,6/27/2024,K2406700-001,PFUnA,0.002,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,6/27/2024,K2406700-001,PFHxA,0.003,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,6/27/2024,K2406700-001,11Cl-PF3OUdS,0.005,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,6/27/2024,K2406700-001,PFDA,0.003,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,6/27/2024,K2406700-001,PFOA,0.004,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,6/27/2024,K2406700-001,PFOS,0.004,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,6/27/2024,K2406700-001,PFNA,0.004,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,6/27/2024,K2406700-001,PFHpA,0.003,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,6/27/2024,K2406700-001,PFDoA,0.003,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,6/27/2024,K2406700-001,PFHpS,0.003,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,9/10/2024,K2409437-001,PFUnA,0.002,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,9/10/2024,K2409437-001,PFHxA,0.003,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,9/10/2024,K2409437-001,PFDoA,0.003,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,9/10/2024,K2409437-001,PFDA,0.003,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,9/10/2024,K2409437-001,PFOA,0.004,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,9/10/2024,K2409437-001,PFOS,0.004,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,9/10/2024,K2409437-001,PFHpA,0.003,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,9/10/2024,K2409437-001,11Cl-PF3OUdS,0.005,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,9/10/2024,K2409437-001,PFHxS,0.003,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,9/10/2024,K2409437-001,PFNA,0.004,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,9/10/2024,K2409437-001,lithium,9,µg/L,EPA 200.7,<,,SE4,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,9/10/2024,K2409437-001,9Cl-PF3ONS,0.002,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,9/10/2024,K2409437-001,PFBS,0.003,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,9/10/2024,K2409437-001,NMeFOSAA,0.006,µg/L,EPA 537.1,<,,SE4,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,9/10/2024,K2409437-001,NEtFOSAA,0.005,µg/L,EPA 537.1,<,,SE4,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,9/10/2024,K2409437-001,PFTA,0.008,µg/L,EPA 537.1,<,,SE4,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,9/10/2024,K2409437-001,PFHpS,0.003,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,9/10/2024,K2409437-001,PFPeS,0.004,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,9/10/2024,K2409437-001,NFDHA,0.02,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,9/10/2024,K2409437-001,PFEESA,0.003,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,9/10/2024,K2409437-001,PFMBA,0.003,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,9/10/2024,K2409437-001,PFPeA,0.003,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,9/10/2024,K2409437-001,PFMPA,0.004,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,9/10/2024,K2409437-001,8:2 FTS,0.005,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,9/10/2024,K2409437-001,ADONA,0.003,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,9/10/2024,K2409437-001,4:2 FTS,0.003,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,9/10/2024,K2409437-001,6:2 FTS,0.005,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,9/10/2024,K2409437-001,PFBA,0.005,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,9/10/2024,K2409437-001,HFPO-DA,0.005,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100236,"COTTAGE GROVE, CITY OF",L,20001,Sampling Station,SW,EP1,EP-B (Knox Hill Reservoirs' Effluent),EP,,,9/10/2024,K2409437-001,PFTrDA,0.007,µg/L,EPA 537.1,<,,SE4,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,2/20/2023,101642P,PFNA,0.004,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,2/20/2023,101642P,PFHpS,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,2/20/2023,101642P,PFTA,0.008,µg/L,EPA 537.1,<,,SE1,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,2/20/2023,101642P,PFTrDA,0.007,µg/L,EPA 537.1,<,,SE1,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,2/20/2023,101642P,lithium,9,µg/L,EPA 200.7,<,,SE1,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,2/20/2023,101642P,NEtFOSAA,0.005,µg/L,EPA 537.1,<,,SE1,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,2/20/2023,101642P,NMeFOSAA,0.006,µg/L,EPA 537.1,<,,SE1,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,2/20/2023,101642P,PFBS,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,2/20/2023,101642P,PFHxS,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,2/20/2023,101642P,PFOS,0.004,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,2/20/2023,101642P,PFOA,0.004,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,2/20/2023,101642P,PFDA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,2/20/2023,101642P,PFDoA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,2/20/2023,101642P,PFHxA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,2/20/2023,101642P,PFUnA,0.002,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,2/20/2023,101642P,PFEESA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,2/20/2023,101642P,PFPeS,0.004,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,2/20/2023,101642P,PFHpA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,2/20/2023,101642P,NFDHA,0.02,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,2/20/2023,101642P,11Cl-PF3OUdS,0.005,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,2/20/2023,101642P,PFMBA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,2/20/2023,101642P,PFPeA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,2/20/2023,101642P,PFMPA,0.004,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,2/20/2023,101642P,8:2 FTS,0.005,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,2/20/2023,101642P,4:2 FTS,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,2/20/2023,101642P,9Cl-PF3ONS,0.002,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,2/20/2023,101642P,6:2 FTS,0.005,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,2/20/2023,101642P,PFBA,0.005,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,2/20/2023,101642P,HFPO-DA,0.005,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,2/20/2023,101642P,ADONA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,5/15/2023,104160P,PFEESA,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,5/15/2023,104160P,PFUnA,0.002,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,5/15/2023,104160P,11Cl-PF3OUdS,0.005,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,5/15/2023,104160P,9Cl-PF3ONS,0.002,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,5/15/2023,104160P,ADONA,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,5/15/2023,104160P,HFPO-DA,0.005,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,5/15/2023,104160P,PFMPA,0.004,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,5/15/2023,104160P,PFHpS,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,5/15/2023,104160P,PFMBA,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,5/15/2023,104160P,PFDoA,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,5/15/2023,104160P,NFDHA,0.02,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,5/15/2023,104160P,PFPeS,0.004,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,5/15/2023,104160P,PFDA,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,5/15/2023,104160P,PFPeA,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,5/15/2023,104160P,PFTrDA,0.007,µg/L,EPA 537.1,<,,SE2,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,5/15/2023,104160P,PFHxA,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,5/15/2023,104160P,PFTA,0.008,µg/L,EPA 537.1,<,,SE2,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,5/15/2023,104160P,NEtFOSAA,0.005,µg/L,EPA 537.1,<,,SE2,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,5/15/2023,104160P,NMeFOSAA,0.006,µg/L,EPA 537.1,<,,SE2,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,5/15/2023,104160P,lithium,9,µg/L,EPA 200.7,<,,SE2,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,5/15/2023,104160P,PFBA,0.005,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100246,"CRESWELL, CITY OF",S,20001,Treatment Plant,MX,EP001,Treatment Plant Distribution pump sample point,EP,,,5/15/2023,104160P,6:2 FTS,0.005,µg/L,EPA 533,<,,SE2,AM,10,OR,
