Site code	Site type	Sample date (yyyymmdd)	11Cl-PF3OUDS	4:2FTS	6:2FTS	8:2FTS	9Cl-PF3ONS	FBSA	FHx-SA	FOSA	GenX	NaDONA	N-EtFOSAA linear	N-EtFOSA-M	N-MeFOSAA linear	N-MeFOSA-M	PFBA	PFBS	PFDA	PFDoA	PFDS	PFHpA	PFHpS	PFHxA	PFHxS Branched	PFHxS Linear	PFNA	PFNS	PFOA	PFOS Branched	PFOS Linear	PFPeA	PFPeS	PFTeDA	PFTrDA	PFUnDA
VA_6_Pub	Public supply	20211006	<9.5	<4.7	<19.2	<4.9	<18.8	<50.5	<50.5	<5.1	<10.1	<1.9	<7.8	<10.1	<7.7	<10.1	<5.1	<4.5	<5.1	<10.1	<4.9	<5.1	<4.8	<10.1	<17.5	<1.5	<2.0	<9.7	<2.0	<19.8	<7.4	<5.1	<4.8	<5.1	<10.1	<5.1
VA_7_Pub	Public supply	20211005	<9.5	<4.7	<19.2	<4.9	<18.8	<50.5	<50.5	<5.1	<10.1	<1.9	<7.8	<10.1	<7.7	<10.1	<5.1	<4.5	<5.1	<10.1	<4.9	<5.1	<4.8	<10.1	<17.5	<1.5	<2.0	<9.7	<2.0	<19.8	<7.4	<5.1	<4.8	<5.1	<10.1	<5.1
VA_7_Pub dup	Public supply	20211005	<9.5	<4.7	<19.2	<4.9	<18.8	<50.5	<50.5	<5.1	<10.1	<1.9	<7.8	<10.1	<7.7	<10.1	<5.1	<4.5	<5.1	<10.1	<4.9	<5.1	<4.8	<10.1	<17.5	<1.5	<2.0	<9.7	<2.0	<19.8	<7.4	<5.1	<4.8	<5.1	<10.1	<5.1
VA_8_Priv	Private supply	20211004	<9.5	<4.7	<19.2	<4.9	<18.8	<50.5	<50.5	<5.1	<10.1	<1.9	<7.8	<10.1	<7.7	<10.1	<5.1	<4.5	<5.1	<10.1	<4.9	<5.1	<4.8	<10.1	<17.5	<1.5	<2.0	<9.7	<2.0	<19.8	<7.4	<5.1	<4.8	<5.1	<10.1	<5.1
VA_9_Priv	Private supply	20211114	<19.0	<4.7	<19.2	<9.7	<18.8	<50.5	<50.5	<5.1	<20.2	<1.9	<7.8	<5.1	<7.7	<10.1	<20.2	<4.5	<10.1	<10.1	<19.5	<10.1	<9.6	<20.2	<34.9	<7.5	<10.1	<19.4	<5.1	<19.8	<7.4	<5.1	<9.5	<10.1	<10.1	<10.1
VI_3_Pub	Public supply	20211205	<4.8	<1.9	<9.6	<4.9	<18.8	<50.5	<50.5	<5.1	<5.1	<1.9	<7.8	<10.1	<7.7	<20.2	<10.1	<4.5	<2.0	<5.1	<9.8	<10.1	<4.8	<10.1	<8.8	<1.5	<2.0	<9.7	<2.0	<19.8	<3.7	<2.0	<4.8	<5.1	<5.1	<5.1
VI_5_Pub	Public supply	20211119	<4.8	<4.7	<9.6	<4.9	<18.8	<50.5	<20.2	<5.1	<5.1	<1.9	<3.9	<10.1	<3.8	<10.1	<5.1	<4.5	<2.0	<5.1	<9.8	<5.1	<4.8	<5.1	<8.8	<3.7	<2.0	<9.7	<2.0	<39.6	<3.7	<2.0	<1.9	<5.1	<5.1	<2.0
VT_1_Priv	Private supply	20210721	<47.6	<18.9	<48	<19.4	<47.1	<101	<101	<10.1	<10.1	<1.9	<15.7	<20.2	<38.4	<50.5	<20.2	<9.0	<10.1	<10.1	<9.8	<10.1	<9.6	<5.1	<34.9	<15	<10.1	<19.4	<2.0	<39.6	<14.8	<10.1	<9.5	<10.1	<10.1	<20.2
VT_2_Priv	Private supply	20211116	<19.0	<4.7	<19.2	<9.7	<18.8	<50.5	<50.5	<5.1	<20.2	<1.9	<7.8	<5.1	<7.7	<10.1	<20.2	<4.5	<10.1	<10.1	<19.5	<10.1	<9.6	<20.2	<34.9	<7.5	<10.1	<19.4	<5.1	<19.8	<7.4	<5.1	<9.5	<10.1	<10.1	<10.1
VT_5_Priv	Private supply	20211130	<4.8	<4.7	<9.6	<4.9	<18.8	<50.5	<20.2	<5.1	<5.1	<1.9	<3.9	<10.1	<3.8	<10.1	<5.1	<4.5	<2.0	<5.1	<9.8	<5.1	<4.8	<5.1	<8.8	<3.7	<2.0	<9.7	<2.0	<39.6	<3.7	<2.0	<1.9	<5.1	<5.1	<2.0
VT_6_Priv	Private supply	20220131	<47.6	<17.5	<52.4	<19.1	<18.8	<101	<38.9	<15.6	<50.5	<1.9	<39.1	<162	<15.4	<123	<16.2	<10.1	<20.6	<17.8	<48.7	<43.1	<18.5	<39.8	<22.8	<11.4	<7.8	<16.1	<10.1	<19.8	<14.3	<12.8	<12.5	<24.7	<15.6	<16.2
WA_1_Priv	Private supply	20211004	<9.5	<4.7	<19.2	<4.9	<18.8	<50.5	<50.5	<5.1	<10.1	<1.9	<7.8	<10.1	<7.7	<10.1	<5.1	<4.5	<5.1	<10.1	<4.9	<5.1	<4.8	<10.1	<17.5	<1.5	<2.0	<9.7	<2.0	<19.8	<7.4	<5.1	<4.8	<5.1	<10.1	<5.1
WA_2_Priv	Private supply	20211109	<19.0	<4.7	<19.2	<9.7	<18.8	<50.5	<50.5	<5.1	<20.2	<1.9	<7.8	<5.1	<7.7	<10.1	<20.2	<4.5	<10.1	<10.1	<19.5	<10.1	<9.6	<20.2	<34.9	<7.5	<10.1	<19.4	<5.1	<19.8	<7.4	<5.1	<9.5	<10.1	<10.1	<10.1
WA_3_Pub	Public supply	20210914	<9.5	<4.7	<19.2	<9.7	<18.8	<50.5	<50.5	<20.2	<5.1	<1.9	<7.8	<10.1	<15.4	<20.2	<20.2	<1.8	<2.0	<5.1	<9.8	<5.1	<9.6	<5.1	<17.5	<1.5	<2.0	<4.9	<2.0	<19.8	<7.4	<2.0	<4.8	<5.1	<10.1	<5.1
WA_4_Pub	Public supply	20210908	<19.0	<9.5	<19.2	<9.7	<18.8	<101	<50.5	<20.2	<20.2	<1.9	<7.8	<10.1	<15.4	<20.2	<20.2	<9.0	<10.1	<5.1	<19.5	<20.2	<19.3	<20.2	<17.5	<3.7	<5.1	<19.4	<2.0	<39.6	<14.8	<5.1	<4.8	<20.2	<10.1	<10.1
WA_5_Pub	Public supply	20211013	<9.5	<1.9	<9.6	<4.9	<18.9	<50.5	<50.5	<5.1	<5.1	<1.9	<3.9	<10.1	<7.7	<20.2	<5.1	<4.5	<2.0	<5.1	<4.9	<5.1	<4.8	<10.1	<8.8	<3.7	<2.0	<9.7	<2.0	<39.6	<7.4	<5.1	<4.8	<5.1	<5.1	<2.0
WI_1_Priv	Private supply	20210817	<47.6	<9.5	<19.2	<9.7	<47.1	<50.5	<101	<20.2	<10.1	<1.9	<15.7	<20.2	<15.4	<20.2	<20.2	<9.0	<10.1	<10.1	<19.5	<20.2	<9.6	<20.2	<17.5	<7.5	<5.1	<19.4	<5.1	<39.6	<14.8	<10.1	<9.5	<5.1	<10.1	<10.1
WI_2_Priv	Private supply	20211013	<9.5	<4.7	<9.6	<9.7	<18.8	<50.5	<50.5	<5.1	<10.1	<1.9	<3.9	<10.1	<7.7	<10.1	<6.9	<1.8	<2.0	<5.1	<4.9	<5.1	<9.6	<5.1	<8.8	1.38	<2.0	<9.7	<2.0	<39.6	<7.4	<2.0	<4.8	<2.0	<10.1	<2.0
WI_3_Pub	Public supply	20210908	<19.0	<9.5	<19.2	<9.7	<18.8	<101	<50.5	<20.2	<20.2	<1.9	<7.8	<10.1	<15.4	<20.2	E15.3	7.6	<10.1	<5.1	<19.5	<20.2	<19.3	<20.2	<17.5	<3.7	<5.1	<19.4	E4.2	<39.6	<14.8	<5.1	<4.8	<20.2	<10.1	<10.1
WI_4_Pub	Public supply	20210824	<19.0	<4.7	<9.6	<19.4	<18.8	<50.5	<20.2	<5.1	<10.1	<1.9	<7.8	<5.1	<7.7	<20.2	<10.1	<4.5	<10.1	<10.1	<9.8	<20.2	<4.8	<10.1	<17.5	<3.7	<5.1	<9.7	<2	<39.6	<14.8	<2	<9.5	<10.1	<10.1	<10.1
WI_5_Pub	Public supply	20211110	<19.0	<4.7	<19.2	<9.7	<18.8	<50.5	<50.5	<5.1	<20.2	<1.9	<7.8	<5.1	<7.7	<10.1	<20.2	<4.5	<10.1	<10.1	<19.5	<10.1	<9.6	<20.2	<34.9	<7.5	<10.1	<19.4	<5.1	<19.8	<7.4	<5.1	<9.5	<10.1	<10.1	<10.1
WI_5_Pub dup	Public supply	20211110	<19.0	<4.7	<19.2	<9.7	<18.8	<50.5	<50.5	<5.1	<20.2	<1.9	<7.8	<5.1	<7.7	<10.1	<20.2	<4.5	<10.1	<10.1	<19.5	<10.1	<9.6	<20.2	<34.9	<7.5	<10.1	<19.4	<5.1	<19.8	<7.4	<5.1	<9.5	<10.1	<10.1	<10.1
WI_6_Pub	Public supply	20211020	<9.5	<1.9	<9.6	<4.9	<18.8	<50.5	<50.5	<10.1	<10.1	<1.9	<15.7	<10.1	<7.7	<10.1	<5.1	<4.5	<2.0	<10.1	<4.9	<10.1	<9.6	<10.1	<17.5	<3.7	<2.0	<4.9	<2.0	<39.6	<14.8	<5.1	<9.5	<5.1	<10.1	<5.1
WI_7_Pub	Public supply	20211026	<9.5	<1.9	<9.6	<4.9	<18.8	<50.5	<50.5	<10.1	<10.1	<1.9	<15.7	<10.1	<7.7	<10.1	<5.1	<4.5	<2.0	<10.1	<4.9	<10.1	<9.6	<10.1	<17.5	<3.7	<2.0	<4.9	<2.0	<39.6	<14.8	<5.1	<9.5	<5.1	<10.1	<5.1
WI_8_Priv	Private supply	20211101	<47.6	<9.5	<19.2	<9.7	<18.8	<101	<50.5	<20.2	<10.1	<1.9	<7.8	<10.1	<15.4	<20.2	<101	<9.0	<5.1	<10.1	<19.5	<10.1	<9.6	<20.2	<17.5	<7.5	<10.1	<19.4	<5.1	<19.8	<7.4	<5.1	<4.8	<20.2	<10.1	<10.1
WV_1_Priv	Private supply	20210831	<19.0	<4.7	<9.6	<19.4	<18.8	<50.5	<20.2	<5.1	<10.1	<1.9	<7.8	<5.1	<7.7	<20.2	<10.1	<4.5	<10.1	<10.1	<9.8	<20.2	<4.8	<10.1	<17.5	<3.7	<5.1	<9.7	<2	<39.6	<14.8	<2	<9.5	<10.1	<10.1	<10.1
WV_2_Priv	Private supply	20210908	<19.0	<9.5	<19.2	<9.7	<18.8	<101	<50.5	<20.2	<20.2	<1.9	<7.8	<10.1	<15.4	<20.2	<20.2	<9.0	<10.1	<5.1	<19.5	<20.2	<19.3	<20.2	<17.5	<3.7	<5.1	<19.4	<2.0	<39.6	<14.8	<5.1	<4.8	<20.2	<10.1	<10.1
WV_3_Pub	Public supply	20210831	<19.0	<4.7	<9.6	<19.4	<18.8	<50.5	<20.2	<5.1	<10.1	<1.9	<7.8	<5.1	<7.7	<20.2	<10.1	<4.5	<10.1	<10.1	<9.8	<20.2	<4.8	<10.1	<17.5	<3.7	<5.1	<9.7	<2.3	<39.6	<14.8	E3.7	<9.5	<10.1	<10.1	<10.1
WV_4_Pub	Public supply	20211107	<47.6	<9.5	<19.2	<9.7	<18.8	<101	<50.5	<20.2	<10.1	<1.9	<7.8	<10.1	<15.4	<20.2	<101	<9.0	<5.1	<10.1	<19.5	<10.1	<9.6	<20.2	<17.5	<7.5	<10.1	<19.4	<5.1	<19.8	<7.4	<5.1	<4.8	<20.2	<10.1	<10.1
WV_4_Pub dup	Public supply	20211107	<47.6	<9.5	<19.2	<9.7	<18.8	<101	<50.5	<20.2	<10.1	<1.9	<7.8	<10.1	<15.4	<20.2	<101	<9.0	<5.1	<10.1	<19.5	<10.1	<9.6	<20.2	<17.5	<7.5	<10.1	<19.4	<5.1	<19.8	<7.4	<5.1	<4.8	<20.2	<10.1	<10.1
WV_5_Priv	Private supply	20211107	<47.6	<9.5	<19.2	<9.7	<18.8	<101	<50.5	<20.2	<10.1	<1.9	<7.8	<10.1	<15.4	<20.2	<101	<9.0	<5.1	<10.1	<19.5	<10.1	<9.6	<20.2	<17.5	<7.5	<10.1	<19.4	<5.1	<19.8	<7.4	<5.1	<4.8	<20.2	<10.1	<10.1
WV_6_Pub	Public supply	20211020	<9.5	<1.9	<9.6	<4.9	<18.8	<50.5	<50.5	<10.1	<10.1	<1.9	<15.7	<10.1	<7.7	<10.1	NR	<4.5	<2.0	<10.1	<4.9	<10.1	<9.6	<10.1	<17.5	<3.7	<2.0	<4.9	<2.0	<39.6	<14.8	<5.1	<9.5	<5.1	<10.1	<5.1
WY_1_Priv	Private supply	20211215	<9.5	<18.9	<19.4	<9.7	<18.8	<101	<50.5	<20.2	<10.1	<1.9	<7.8	<5.1	<3.8	<10.1	<50.5	<9.0	<5.1	<10.1	<9.8	<20.2	<19.3	<50.5	<17.5	<7.5	<5.1	<19.4	<5.1	<19.8	<14.8	<10.1	<4.8	<5.1	<20.2	<5.1
WY_3_Pub	Public supply	20211109	<47.6	<9.5	<19.2	<9.7	<18.8	<101	<50.5	<20.2	<10.1	<1.9	<7.8	<10.1	<15.4	<20.2	<101	<9.0	<5.1	<10.1	<19.5	<10.1	<9.6	<20.2	<17.5	<7.5	<10.1	<19.4	<5.1	<19.8	<7.4	<5.1	<4.8	<20.2	<10.1	<10.1
WY_4_Pub	Public supply	20211116	<19.0	<4.7	<19.2	<9.7	<18.8	<50.5	<50.5	<5.1	<20.2	<1.9	<7.8	<5.1	<7.7	<10.1	<20.2	<4.5	<10.1	<10.1	<19.5	<10.1	<9.6	<20.2	<34.9	<7.5	<10.1	<19.4	<5.1	<19.8	<7.4	<5.1	<9.5	<10.1	<10.1	<10.1
																																				
"#Table 2a. Concentration results, in nanograms per liter, of per- and polyfluoroalkyl substances (PFAS) analyzed in tapwater, at the U.S. Geological Survey, National Water Quality Laboratory (NWQL), Denver, Colorado, as part of the national integrated study of PFAS compounds, 2021-22."																																				
"#[Refer to PFASIST_Table1_MethodInformation.txt for additional analytical method details. dup, laboratory duplicate quality control sample;  rep, replicate sample (analyzed in two different batches); <, less than sign; E, estimated; NR, not reported due to quality control failure]"																																				
