"tract_geoid","state_fips","county_fips","tract_code","total_population","total_population_moe","race_ethnicity_total","white_non_hispanic","black_non_hispanic","aian_non_hispanic","asian_non_hispanic","nhpi_non_hispanic","other_race_non_hispanic","multiracial_non_hispanic","hispanic_or_latino","people_of_color","people_of_color_pct","white_non_hispanic_pct","black_non_hispanic_pct","asian_non_hispanic_pct","hispanic_or_latino_pct","median_household_income","median_household_income_moe","reported_pfas_observation_count","primary_pfas_average","pfoa_observation_count","station_count","primary_pfas_observation_count","pfos_observation_count","measurement_record_count","pfoa_average","total_pfas_average","reported_pfas_average","pfos_average","total_pfas_observation_count","primary_pfas_measure"
"06095251701","06","095","251701","3458","482","3458","855","731","0","318","24","30","495","1005","2603","75.2747252747253","24.7252747252747","21.1393869288606","9.19606709080393","29.063042220937","55337","8798","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095251702","06","095","251702","2757","487","2757","366","683","0","1062","0","0","167","479","2391","86.7247007616975","13.2752992383025","24.7733043162858","38.5201305767138","17.3739571998549","92708","19417","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095251802","06","095","251802","3036","498","3036","495","903","0","472","52","0","106","1008","2541","83.695652173913","16.304347826087","29.7430830039526","15.5467720685112","33.201581027668","48883","2923","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095251803","06","095","251803","4663","610","4663","626","405","5","1331","9","43","119","2125","4037","86.5751662020159","13.4248337979841","8.68539566802488","28.5438558867682","45.5715204803774","96694","25626","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095251804","06","095","251804","3470","431","3470","281","294","43","911","301","0","534","1106","3189","91.9020172910663","8.09798270893372","8.47262247838617","26.2536023054755","31.8731988472622","116429","22419","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095251901","06","095","251901","5633","870","5633","1257","1078","20","726","14","119","291","2128","4376","77.6850701224925","22.3149298775075","19.1372270548553","12.8883365879638","37.777383277117","92992","28347","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095251902","06","095","251902","5127","727","5127","436","699","38","1055","190","0","333","2376","4691","91.4960015603667","8.50399843963331","13.6337039204213","20.5773356738834","46.3428905792861","97800","8032","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095251903","06","095","251903","5664","825","5664","378","1064","29","1924","177","212","221","1659","5286","93.3262711864407","6.67372881355932","18.7853107344633","33.9689265536723","29.2902542372881","91052","4469","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252000","06","095","252000","4270","587","4270","3090","30","49","220","0","0","103","778","1180","27.6346604215457","72.3653395784543","0.702576112412178","5.15222482435597","18.2201405152225","91812","22527","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252102","06","095","252102","4224","593","4224","1990","253","0","427","59","78","489","928","2234","52.8882575757576","47.1117424242424","5.98958333333333","10.1089015151515","21.969696969697","92488","39749","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252103","06","095","252103","5692","1062","5692","851","1605","0","1592","46","172","613","813","4841","85.049191848208","14.950808151792","28.1974701335207","27.9690794096978","14.2832044975404","75655","16258","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252104","06","095","252104","5762","628","5762","2836","286","0","1509","0","150","268","713","2926","50.7809788267963","49.2190211732037","4.96355432141617","26.1888233252343","12.3741756334606","173950","40211","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252105","06","095","252105","3176","305","3176","2068","113","0","300","0","42","228","425","1108","34.8866498740554","65.1133501259446","3.55793450881612","9.44584382871536","13.3816120906801","136736","18350","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252106","06","095","252106","4384","600","4384","2588","187","0","469","10","50","451","629","1796","40.9671532846715","59.0328467153285","4.26551094890511","10.6979927007299","14.3476277372263","118411","23854","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252107","06","095","252107","3256","351","3256","1767","202","0","474","11","30","368","404","1489","45.7309582309582","54.2690417690418","6.2039312039312","14.5577395577396","12.4078624078624","96406","28872","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252108","06","095","252108","2854","342","2854","1722","222","11","194","0","0","299","406","1132","39.6636299929923","60.3363700070077","7.77855641205326","6.79747722494744","14.2256482130343","163889","46910","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252203","06","095","252203","4299","379","4299","1707","344","0","1249","63","9","566","361","2592","60.2930914166085","39.7069085833915","8.00186089788323","29.0532682019074","8.39730169806932","165078","22226","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252204","06","095","252204","5874","902","5874","2003","599","0","1738","18","192","419","905","3871","65.9005788219271","34.0994211780729","10.1974804221995","29.5880149812734","15.4068777664283","199821","20711","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252205","06","095","252205","8310","813","8310","2287","669","0","3019","147","0","681","1507","6023","72.4789410348977","27.5210589651023","8.05054151624549","36.3297232250301","18.1347773766546","165283","19151","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252206","06","095","252206","5955","1148","5955","1809","265","23","1574","27","0","722","1535","4146","69.6221662468514","30.3778337531486","4.45004198152813","26.431570109152","25.776658270361","133804","48219","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252305","06","095","252305","5919","677","5919","2141","818","0","1360","0","67","283","1250","3778","63.8283493833418","36.1716506166582","13.8199020104747","22.9768541983443","21.1184321675959","117721","29254","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252306","06","095","252306","2967","405","2967","950","569","0","298","0","0","80","1070","2017","67.9811257162117","32.0188742837883","19.1776204920795","10.0438153016515","36.0633636670037","119710","22479","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252310","06","095","252310","3123","394","3123","1829","370","0","459","0","71","125","269","1294","41.4345180915786","58.5654819084214","11.8475824527698","14.6974063400576","8.61351264809478","154107","48991","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252311","06","095","252311","4239","423","4239","1229","588","0","779","160","214","392","877","3010","71.0073130455296","28.9926869544704","13.8711960368011","18.3769757018165","20.68884170795","145610","22924","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252312","06","095","252312","3664","377","3664","1638","503","0","397","14","55","359","698","2026","55.2947598253275","44.7052401746725","13.7281659388646","10.8351528384279","19.0502183406114","89464","24719","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252313","06","095","252313","4622","639","4622","2070","646","93","945","4","31","195","638","2552","55.2141929900476","44.7858070099524","13.9766334919948","20.4456945045435","13.8035482475119","92143","24259","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252314","06","095","252314","4569","541","4569","1386","899","0","259","32","65","379","1549","3183","69.6651346027577","30.3348653972423","19.6760779163931","5.66863646312103","33.9023856423725","92708","24126","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252315","06","095","252315","4015","639","4015","1110","949","0","1033","0","36","306","581","2905","72.3536737235367","27.6463262764633","23.6363636363636","25.7285180572852","14.4707347447073","109522","33451","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252316","06","095","252316","4246","642","4246","1000","617","15","464","14","16","589","1531","3246","76.448422044277","23.551577955723","14.5313235986811","10.9279321714555","36.057465850212","98393","35326","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252317","06","095","252317","14017","1725","14017","2739","3580","4","4444","94","0","1211","1945","11278","80.4594421060141","19.5405578939859","25.540415210102","31.7043589926518","13.8760077049297","147491","13962","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252401","06","095","252401","4538","625","4538","988","353","0","336","0","48","138","2675","3550","78.2282944028206","21.7717055971794","7.77875716174526","7.40414279418246","58.9466725429705","77150","10676","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252402","06","095","252402","5332","980","5332","815","409","0","543","0","0","245","3320","4517","84.714928732183","15.285071267817","7.67066766691673","10.1837959489872","62.2655663915979","77679","14238","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252501","06","095","252501","2792","484","2792","731","319","0","184","0","0","243","1315","2061","73.8180515759312","26.1819484240688","11.4255014326648","6.59025787965616","47.0988538681948","56574","14218","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252502","06","095","252502","1578","287","1578","294","234","6","212","0","0","32","800","1284","81.3688212927757","18.6311787072243","14.828897338403","13.4347275031686","50.6970849176172","80000","12074","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252604","06","095","252604","4010","523","4010","671","651","0","124","11","0","475","2078","3339","83.2668329177057","16.7331670822943","16.2344139650873","3.09226932668329","51.8204488778055","87823","25348","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252605","06","095","252605","5272","457","5272","885","666","17","476","98","201","360","2569","4387","83.2132018209408","16.7867981790592","12.6327769347496","9.0288315629742","48.7291350531108","69615","11164","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252606","06","095","252606","5740","1053","5740","853","568","55","333","0","0","98","3833","4887","85.1393728222996","14.8606271777003","9.89547038327526","5.801393728223","66.7770034843206","48868","13260","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252607","06","095","252607","4002","779","4002","833","501","0","357","0","0","40","2271","3169","79.1854072963518","20.8145927036482","12.5187406296852","8.92053973013493","56.7466266866567","57938","8410","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252608","06","095","252608","4820","1136","4820","636","388","0","521","228","0","168","2879","4184","86.804979253112","13.195020746888","8.04979253112033","10.8091286307054","59.7302904564315","91401","8427","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252610","06","095","252610","3039","370","3039","833","567","0","522","0","0","122","995","2206","72.5896676538335","27.4103323461665","18.6574531095755","17.1767028627838","32.7410332346167","82500","20599","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252611","06","095","252611","3874","775","3874","505","598","9","533","12","0","193","2024","3369","86.9643779039752","13.0356220960248","15.4362416107383","13.758389261745","52.2457408363449","94773","33402","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252702","06","095","252702","7119","951","7119","1650","1528","0","1569","87","44","694","1547","5469","76.8225874420565","23.1774125579435","21.4636887203259","22.039612305099","21.7305801376598","65833","17238","4","166","4","4","4","2","4","166","2011","2011","13","4","PFOA"
"06095252703","06","095","252703","4290","501","4290","709","971","51","806","3","15","236","1499","3581","83.4731934731935","16.5268065268065","22.6340326340326","18.7878787878788","34.9417249417249","91490","10807","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252704","06","095","252704","4903","637","4903","1050","1093","146","645","81","0","265","1623","3853","78.5845400775036","21.4154599224964","22.2924739955129","13.1552110952478","33.1021823373445","84063","16414","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252705","06","095","252705","6402","872","6402","1701","921","0","1077","16","89","376","2222","4701","73.4301780693533","26.5698219306467","14.3861293345829","16.8228678537957","34.7079037800687","115547","15674","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252706","06","095","252706","4431","380","4431","920","498","22","1236","47","0","483","1225","3511","79.2371925073347","20.7628074926653","11.2389979688558","27.8943805010156","27.6461295418641","128833","19354","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252707","06","095","252707","4490","639","4490","1031","955","0","313","270","75","266","1580","3459","77.0378619153675","22.9621380846325","21.2694877505568","6.97104677060134","35.1893095768374","88250","21664","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252801","06","095","252801","2814","410","2814","1352","222","3","342","33","5","358","499","1462","51.954513148543","48.045486851457","7.88912579957356","12.1535181236674","17.7327647476901","82759","9502","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252802","06","095","252802","1103","191","1103","682","57","0","64","84","0","101","115","421","38.1686310063463","61.8313689936537","5.16772438803264","5.80235720761559","10.4261106074343","93393","10030","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252903","06","095","252903","4848","684","4848","3001","3","0","329","0","19","435","1061","1847","38.0981848184818","61.9018151815182","0.0618811881188119","6.78630363036304","21.8853135313531","127188","55574","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252904","06","095","252904","8754","1143","8754","3989","504","0","2172","0","0","470","1619","4765","54.4322595384967","45.5677404615033","5.75736806031528","24.8115147361206","18.4944025588302","113822","18104","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252908","06","095","252908","3693","370","3693","1597","627","0","233","0","0","229","1007","2096","56.7560249119957","43.2439750880043","16.9780666125102","6.30923368535066","27.2678039534254","98889","14481","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252909","06","095","252909","6275","676","6275","2606","597","0","972","26","119","663","1292","3669","58.4701195219124","41.5298804780876","9.51394422310757","15.4900398406375","20.5896414342629","158519","8132","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252910","06","095","252910","4847","537","4847","2241","242","0","674","0","0","447","1243","2606","53.7652155972767","46.2347844027233","4.99277903858057","13.9055085619971","25.6447286981638","136181","16349","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252911","06","095","252911","5363","878","5363","3290","220","0","513","0","16","294","1030","2073","38.6537385791535","61.3462614208465","4.10218161476785","9.56554167443595","19.2056684691404","62285","14374","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252912","06","095","252912","5386","554","5386","2789","222","35","665","43","0","465","1167","2597","48.2176011882659","51.7823988117341","4.12179725213517","12.3468251021166","21.667285555143","167241","42822","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252913","06","095","252913","4415","379","4415","2377","343","16","531","21","12","199","916","2038","46.1608154020385","53.8391845979615","7.76896942242356","12.0271800679502","20.7474518686297","111600","22532","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252914","06","095","252914","5811","732","5811","1828","764","86","555","19","64","556","1939","3983","68.542419549131","31.457580450869","13.147478919291","9.55085183273103","33.3677508174152","114444","26815","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095252915","06","095","252915","6802","532","6802","2685","493","0","1317","55","91","689","1472","4117","60.5263157894737","39.4736842105263","7.24786827403705","19.3619523669509","21.6406939135548","185150","17684","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095253000","06","095","253000","5777","112","5777","948","2381","48","201","33","0","122","2044","4829","83.5900986671283","16.4099013328717","41.2151635797127","3.47931452310888","35.3816859961918",,,"0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095253101","06","095","253101","5303","641","5303","3270","139","39","184","0","7","338","1326","2033","38.3367904959457","61.6632095040543","2.62115783518763","3.46973411276636","25.0047143126532","106958","17855","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095253105","06","095","253105","6407","857","6407","2085","688","35","336","0","74","633","2556","4322","67.4574683939441","32.5425316060559","10.738255033557","5.24426408615577","39.8938660839707","83563","18669","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095253106","06","095","253106","3569","650","3569","1984","317","3","112","0","27","160","966","1585","44.410198935276","55.589801064724","8.8820397870552","3.13813393107313","27.0664051555057","92159","13198","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095253107","06","095","253107","5776","910","5776","2012","195","0","357","245","0","578","2389","3764","65.1662049861496","34.8337950138504","3.37603878116343","6.18074792243767","41.3608033240997","78867","8757","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095253108","06","095","253108","3854","427","3854","1832","142","0","402","0","0","151","1327","2022","52.4649714582252","47.5350285417748","3.68448365334717","10.4307213284899","34.4317592112091","95840","5637","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095253201","06","095","253201","5122","632","5122","3210","100","14","149","0","38","628","983","1912","37.3291682936353","62.6708317063647","1.95236235845373","2.90901991409606","19.1917219836002","135313","24832","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095253203","06","095","253203","3992","388","3992","2156","75","0","101","0","4","330","1326","1836","45.9919839679359","54.0080160320641","1.87875751503006","2.53006012024048","33.2164328657315","84917","18964","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095253205","06","095","253205","3286","679","3286","1402","114","0","467","29","30","95","1149","1884","57.334144856969","42.665855143031","3.46926354230067","14.2118076688984","34.9665246500304","106667","49805","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095253206","06","095","253206","3957","569","3957","1826","156","0","587","7","21","412","948","2131","53.8539297447561","46.1460702552439","3.94238059135709","14.8344705585039","23.9575435936315","162284","15827","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095253207","06","095","253207","2606","543","2606","1411","86","0","300","0","0","207","602","1195","45.8557175748273","54.1442824251727","3.30007674597084","11.5118956254797","23.1005372217959","117813","54539","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095253208","06","095","253208","4574","860","4574","1789","269","0","562","0","31","39","1884","2785","60.8876257105378","39.1123742894622","5.88106689986882","12.2868386532575","41.1893310013118","112500","32352","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095253300","06","095","253300","3680","547","3680","1835","109","3","68","0","38","217","1410","1845","50.1358695652174","49.8641304347826","2.96195652173913","1.84782608695652","38.3152173913044","103131","21088","2",,"0","2","0","0","2",,,"260",,"0","PFOA"
"06095253402","06","095","253402","8302","588","8302","3114","115","0","347","3","297","481","3945","5188","62.4909660322814","37.5090339677186","1.38520838352204","4.17971573114912","47.5186701999518","101196","18093","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095253403","06","095","253403","5723","480","5723","2833","54","0","317","0","12","185","2322","2890","50.4979905643893","49.5020094356107","0.943561069369212","5.53905294426","40.5731259828761","104272","12829","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095253404","06","095","253404","5901","751","5901","3009","457","0","145","0","24","36","2230","2892","49.0086426029487","50.9913573970513","7.74445009320454","2.45721064226402","37.7902050499915","103060","14623","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095253501","06","095","253501","6523","1082","6523","3597","591","0","446","0","0","115","1774","2926","44.8566610455312","55.1433389544688","9.06024835198528","6.8373447800092","27.1960754254178","81923","12202","2","384","2","2","2","0","2","384","1618","1618",,"2","PFOA"
"06095253502","06","095","253502","4953","548","4953","2892","491","0","102","0","53","147","1268","2061","41.6111447607511","58.3888552392489","9.91318392893196","2.05935796486978","25.600646073087","99000","20753","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06095980000","06","095","980000","0","14","0","0","0","0","0","0","0","0","0","0",,,,,,,,"2","140000","2","2","2","2","2","140000","833700","833700","780000","2","PFOA"
"06097150100","06","097","150100","1955","380","1955","1463","13","0","121","0","27","105","226","492","25.1662404092072","74.8337595907928","0.664961636828645","6.18925831202046","11.5601023017903","123177","23646","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097150203","06","097","150203","4891","585","4891","4129","113","0","72","114","0","84","379","762","15.5796360662441","84.4203639337559","2.31036597832754","1.47209159681047","7.74892659987733","89859","21131","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097150204","06","097","150204","3679","507","3679","3007","15","0","39","15","15","125","463","672","18.2658331068225","81.7341668931775","0.407719488991574","1.06007067137809","12.5849415602066","128049","33308","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097150205","06","097","150205","4461","681","4461","2906","0","0","160","6","15","120","1254","1555","34.8576552342524","65.1423447657476","0","3.58663976686842","28.1102891728312","106053","7809","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097150206","06","097","150206","1293","344","1293","828","0","0","31","0","24","116","294","465","35.9628770301624","64.0371229698376","0","2.39752513534416","22.737819025522","97727","22553","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097150303","06","097","150303","3880","537","3880","3080","8","0","37","0","0","139","616","800","20.6185567010309","79.3814432989691","0.206185567010309","0.95360824742268","15.8762886597938","121451","18373","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097150304","06","097","150304","6066","1002","6066","3438","27","0","48","0","114","162","2277","2628","43.3234421364985","56.6765578635015","0.445103857566766","0.791295746785361","37.5370919881306","120746","35368","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097150305","06","097","150305","4916","1094","4916","1380","5","0","8","0","0","34","3489","3536","71.9283970707893","28.0716029292107","0.101708706265256","0.16273393002441","70.9723352318959","76364","14399","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097150306","06","097","150306","3783","517","3783","2261","169","0","80","0","0","248","1025","1522","40.2326196140629","59.7673803859371","4.46735395189003","2.1147237642083","27.0948982289188","122353","21105","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097150501","06","097","150501","3070","692","3070","2539","0","0","144","0","36","188","163","531","17.2964169381107","82.7035830618892","0","4.69055374592834","5.30944625407166","165996","53099","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097150502","06","097","150502","1756","236","1756","1080","98","0","37","0","3","183","355","676","38.496583143508","61.503416856492","5.58086560364465","2.10706150341686","20.2164009111617","114688","19949","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097150601","06","097","150601","4085","375","4085","1923","3","0","143","0","0","182","1834","2162","52.9253365973072","47.0746634026928","0.0734394124847001","3.50061199510404","44.8959608323133","108134","9227","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097150602","06","097","150602","4783","605","4783","3149","90","15","80","0","0","442","1007","1634","34.1626594187748","65.8373405812252","1.8816642274723","1.67259042441982","21.0537319673845","112415","15171","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097150603","06","097","150603","6645","598","6645","4657","0","20","198","6","0","198","1566","1988","29.9172310007524","70.0827689992475","0","2.97968397291196","23.5665914221219","85858","13242","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097150607","06","097","150607","4334","317","4334","3115","1","0","299","0","0","323","596","1219","28.1264420858329","71.8735579141671","0.0230733733271804","6.89893862482695","13.7517305029995","149250","11753","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097150609","06","097","150609","5186","638","5186","3232","74","0","316","0","0","378","1186","1954","37.6783648283841","62.3216351716159","1.42691862707289","6.09332819128423","22.8692634014655","103750","26453","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097150610","06","097","150610","3647","396","3647","2547","139","116","174","1","51","311","308","1100","30.1617768028517","69.8382231971483","3.81135179599671","4.77104469426926","8.44529750479846","143324","10027","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097150611","06","097","150611","4609","673","4609","2666","110","0","171","37","37","360","1228","1943","42.156650032545","57.843349967455","2.38663484486873","3.71013234975049","26.6435235408982","130350","17870","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097150612","06","097","150612","4729","579","4729","3058","134","0","213","0","34","277","1013","1671","35.3351659970395","64.6648340029605","2.83358003806302","4.50412349333897","21.4210192429689","135240","33543","2","260","2","2","2","2","2","260","0","260","17","2","PFOA"
"06097150701","06","097","150701","5332","803","5332","3585","48","0","224","0","0","109","1366","1747","32.7644411102776","67.2355588897224","0.900225056264066","4.20105026256564","25.6189047261815","119219","15397","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097150702","06","097","150702","4879","452","4879","4088","29","0","53","0","6","232","471","791","16.2123385939742","83.7876614060258","0.594384095101455","1.08628817380611","9.65361754457881","140729","28369","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097150800","06","097","150800","4543","512","4543","3286","72","6","105","0","87","270","717","1257","27.6689412282633","72.3310587717367","1.58485582214396","2.31124807395994","15.7825225621836","109737","37280","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097150901","06","097","150901","4990","704","4990","2924","0","0","216","12","0","278","1560","2066","41.4028056112224","58.5971943887776","0","4.32865731462926","31.2625250501002","110078","34085","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097150902","06","097","150902","3629","443","3629","2690","10","20","118","0","54","212","525","939","25.8748966657481","74.1251033342519","0.275558004960044","3.25158445852852","14.4667952604023","118300","17700","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097151000","06","097","151000","3479","596","3479","2314","22","3","72","0","10","131","927","1165","33.4866340902558","66.5133659097442","0.63236562230526","2.06956021845358","26.6455878125898","102104","37585","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097151100","06","097","151100","4897","566","4897","3536","63","0","58","0","0","245","995","1361","27.7925260363488","72.2074739636512","1.28650193996324","1.18439861139473","20.3185623851338","127713","9839","2","260","2","2","2","2","2","260","1831","1831","17","2","PFOA"
"06097151203","06","097","151203","5156","517","5156","3282","69","0","238","0","98","417","1052","1874","36.3460046547711","63.6539953452289","1.33824670287044","4.61598138091544","20.4034134988363","111017","21744","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097151204","06","097","151204","3394","389","3394","1990","87","0","102","0","0","194","1021","1404","41.3671184443135","58.6328815556865","2.5633470830878","3.00530347672363","30.082498526812","89886","27321","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097151205","06","097","151205","2310","273","2310","1739","37","0","1","0","0","212","321","571","24.7186147186147","75.2813852813853","1.6017316017316","0.0432900432900433","13.8961038961039","99594","8574","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097151206","06","097","151206","5310","724","5310","2576","194","0","117","12","25","357","2029","2734","51.4877589453861","48.5122410546139","3.65348399246704","2.20338983050847","38.210922787194","70409","24077","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097151301","06","097","151301","3730","362","3730","1690","0","19","70","56","0","108","1787","2040","54.6916890080429","45.3083109919571","0","1.87667560321716","47.9088471849866","85117","8468","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097151305","06","097","151305","6713","1129","6713","2566","18","0","325","41","0","252","3511","4147","61.775659168777","38.224340831223","0.268136451660956","4.84135259943393","52.3015045434232","86406","24214","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097151306","06","097","151306","3902","494","3902","1798","60","0","78","0","0","226","1740","2104","53.9210661199385","46.0789338800615","1.53767298821117","1.99897488467453","44.592516658124","89511","18176","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097151307","06","097","151307","4964","591","4964","3359","76","21","240","12","39","133","1084","1605","32.3327961321515","67.6672038678485","1.53102336825141","4.8348106365834","21.8372280419017","135380","34491","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097151308","06","097","151308","4915","660","4915","2534","211","173","387","0","79","386","1145","2381","48.4435401831129","51.5564598168871","4.29298067141404","7.87385554425229","23.2960325534079","111822","7723","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097151309","06","097","151309","6300","634","6300","4209","162","0","664","0","0","141","1124","2091","33.1904761904762","66.8095238095238","2.57142857142857","10.5396825396825","17.8412698412698","112446","16487","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097151310","06","097","151310","5945","484","5945","2702","295","2","468","0","70","493","1915","3243","54.5500420521447","45.4499579478553","4.96215306980656","7.87216148023549","32.2119428090833","98094","16574","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097151311","06","097","151311","7596","1020","7596","4337","88","24","698","228","56","484","1681","3259","42.9041600842549","57.0958399157451","1.15850447604002","9.18904686677199","22.1300684570827","113125","29995","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097151403","06","097","151403","4707","709","4707","1995","60","3","681","8","32","395","1533","2712","57.6163161249203","42.3836838750797","1.27469725940089","14.4678138942001","32.5685149776928","98571","10696","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097151404","06","097","151404","3393","573","3393","402","78","0","295","0","0","38","2580","2991","88.1520778072502","11.8479221927498","2.29885057471264","8.69437076333628","76.0389036251105","85556","18575","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097151405","06","097","151405","7667","1243","7667","2662","351","55","327","53","0","183","4036","5005","65.2797704447633","34.7202295552367","4.57806182339898","4.26503195513239","52.6411895134994","68070","9584","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06097151406","06","097","151406","3509","538","3509","1159","132","0","235","0","11","182","1790","2350","66.970646907951","33.029353092049","3.76175548589342","6.6970646907951","51.0116842405244","74875","11454","0",,"0","0","0","0","0",,,,,"0","PFOA"
